# scout01 2대 동시 게이트 전 구간 참값 대조 1 Hz 다운샘플 (원본 10 Hz 38454행) — RTF(Δt_sim/Δt_wall)·통로 내 횡오차의 근거
# t_wall_s 는 참값 기록 시작 기준. gt=gz 참값, est=map→base_link TF.
t_wall_s,t_sim_s,gt_x,gt_y,gt_yaw_deg,est_x,est_y,est_yaw_deg,err_x,err_y,err_yaw_deg
4620.675,10975.700,-49.6256,4.8322,90.869,-49.4991,4.7720,90.703,0.1264,-0.0602,-0.166
4623.470,10976.700,-49.6407,5.5003,90.381,-49.6053,5.4327,90.157,0.0354,-0.0677,-0.225
4626.213,10977.700,-49.6394,6.1582,90.426,-49.5385,6.0988,90.237,0.1009,-0.0594,-0.189
4629.023,10978.700,-49.6480,6.8335,90.629,-49.5230,6.7359,90.567,0.1251,-0.0975,-0.062
4631.794,10979.700,-49.6486,7.4852,90.058,-49.5791,7.4489,90.056,0.0695,-0.0363,-0.002
4634.705,10980.700,-49.6401,8.1577,88.914,-49.5835,8.1039,88.871,0.0567,-0.0538,-0.043
4637.617,10981.700,-49.6284,8.8356,89.242,-49.5349,8.7872,89.178,0.0935,-0.0484,-0.064
4640.541,10982.700,-49.6209,9.5246,89.648,-49.5305,9.4814,89.547,0.0904,-0.0431,-0.101
4643.461,10983.700,-49.6146,10.1898,89.391,-49.5329,10.1157,89.317,0.0817,-0.0741,-0.074
4646.500,10984.700,-49.6119,10.8575,90.044,-49.5539,10.8065,90.012,0.0580,-0.0510,-0.032
4649.454,10985.700,-49.6117,11.5372,89.074,-49.5559,11.4904,88.964,0.0558,-0.0468,-0.110
4652.373,10986.700,-49.6116,12.2061,90.519,-49.5836,12.1503,90.292,0.0279,-0.0558,-0.227
4655.391,10987.700,-49.6087,12.8802,89.777,-49.5497,12.8231,89.448,0.0590,-0.0571,-0.329
4658.309,10988.700,-49.6088,13.5583,91.032,-49.5607,13.5286,90.682,0.0481,-0.0297,-0.350
4661.078,10989.700,-49.6217,14.2401,91.415,-49.5893,14.1807,91.238,0.0324,-0.0594,-0.177
4663.945,10990.700,-49.6281,14.8864,89.801,-49.5216,14.8463,89.882,0.1066,-0.0400,0.080
4666.794,10991.700,-49.6278,15.5626,89.024,-49.5517,15.5043,88.979,0.0760,-0.0583,-0.046
4669.770,10992.700,-49.6163,16.2364,88.608,-49.5519,16.1627,88.502,0.0643,-0.0737,-0.106
4672.691,10993.700,-49.6000,16.9055,87.412,-49.5892,16.8432,87.200,0.0108,-0.0623,-0.212
4675.626,10994.700,-49.5769,17.5753,89.173,-49.5360,17.5008,88.863,0.0409,-0.0745,-0.309
4678.610,10995.700,-49.5738,18.2567,90.149,-49.4732,18.1803,89.926,0.1006,-0.0764,-0.223
4681.488,10996.700,-49.5782,18.9241,89.719,-49.6313,18.8256,89.361,-0.0531,-0.0985,-0.358
4684.288,10997.700,-49.5651,19.5702,89.331,-49.5856,19.4615,88.886,-0.0205,-0.1087,-0.445
4687.125,10998.700,-49.5461,20.2270,86.558,-49.5487,20.0947,86.124,-0.0026,-0.1324,-0.434
4689.994,10999.700,-49.5246,20.8562,91.340,-49.4283,20.7884,90.678,0.0963,-0.0678,-0.662
4692.894,11000.700,-49.5569,21.4972,95.069,-49.5553,21.4098,94.407,0.0016,-0.0874,-0.662
4695.724,11001.700,-49.5961,22.1225,90.370,-49.5957,22.0378,90.007,0.0004,-0.0846,-0.363
4698.578,11002.700,-49.6060,22.7713,92.579,-49.5698,22.7108,92.144,0.0362,-0.0606,-0.434
4701.467,11003.700,-49.6261,23.4365,90.998,-49.5999,23.3336,90.665,0.0262,-0.1029,-0.333
4704.402,11004.700,-49.6272,24.0732,91.402,-49.5019,24.0451,91.218,0.1254,-0.0282,-0.184
4707.300,11005.700,-49.6441,24.7507,90.897,-49.5643,24.6649,90.759,0.0798,-0.0858,-0.139
4710.148,11006.700,-49.6483,25.2574,90.239,-49.5690,25.2196,90.123,0.0793,-0.0378,-0.116
4713.034,11007.700,-49.6488,25.5279,90.617,-49.5061,25.5207,90.533,0.1427,-0.0072,-0.084
4715.904,11008.700,-49.6502,25.7943,89.731,-49.5020,25.7780,89.763,0.1482,-0.0163,0.032
4718.709,11009.700,-49.6523,26.0608,90.282,-49.6125,26.0139,90.219,0.0398,-0.0469,-0.063
4721.677,11010.700,-49.6515,26.3305,89.604,-49.5463,26.3005,89.541,0.1052,-0.0300,-0.063
4724.580,11011.700,-49.6491,26.6039,88.754,-49.5724,26.5867,88.606,0.0766,-0.0172,-0.148
4727.444,11012.700,-49.6433,26.8727,89.607,-49.5471,26.8605,89.428,0.0961,-0.0123,-0.179
4730.300,11013.700,-49.6422,27.1385,89.247,-49.5903,27.1338,88.903,0.0519,-0.0046,-0.344
4733.141,11014.700,-49.6413,27.4084,90.100,-49.5922,27.3783,89.807,0.0490,-0.0301,-0.293
4735.947,11015.700,-49.6385,27.6754,88.405,-49.5561,27.6318,88.165,0.0824,-0.0436,-0.239
4738.820,11016.700,-49.6326,27.9388,89.326,-49.5601,27.8940,88.993,0.0725,-0.0448,-0.333
4741.674,11017.700,-49.6289,28.2085,89.765,-49.5611,28.1716,89.446,0.0677,-0.0369,-0.320
4744.487,11018.700,-49.6246,28.4724,88.212,-49.5285,28.4581,87.854,0.0962,-0.0143,-0.358
4747.381,11019.700,-49.6177,28.7381,88.565,-49.5856,28.7229,88.270,0.0320,-0.0153,-0.295
4750.225,11020.700,-49.6117,29.0081,90.400,-49.4913,28.9724,90.056,0.1204,-0.0357,-0.344
4753.062,11021.700,-49.6156,29.2812,91.161,-49.5288,29.2323,90.889,0.0869,-0.0489,-0.272
4755.984,11022.700,-49.6208,29.5346,90.320,-49.5624,29.4839,89.895,0.0584,-0.0507,-0.426
4758.813,11023.700,-49.6225,29.8092,89.737,-49.5502,29.7962,89.491,0.0722,-0.0131,-0.246
4761.637,11024.700,-49.6235,30.0757,92.181,-49.4998,30.0743,92.067,0.1237,-0.0014,-0.113
4764.486,11025.700,-49.6354,30.3432,91.551,-49.5041,30.3158,91.552,0.1313,-0.0274,0.001
4767.336,11026.700,-49.6440,30.6106,89.904,-49.5804,30.5791,89.866,0.0636,-0.0316,-0.038
4770.233,11027.700,-49.6460,30.8785,88.869,-49.5627,30.8776,88.792,0.0833,-0.0009,-0.077
4773.079,11028.700,-49.6444,31.1462,90.165,-49.4938,31.1589,90.342,0.1506,0.0127,0.176
4775.957,11029.700,-49.6478,31.4151,89.906,-49.5587,31.4454,90.047,0.0891,0.0303,0.140
4778.872,11030.700,-49.6456,31.6834,89.901,-49.5156,31.7198,89.999,0.1300,0.0364,0.099
4781.798,11031.700,-49.6445,31.9454,89.323,-49.5490,31.9509,89.319,0.0955,0.0056,-0.004
4784.650,11032.700,-49.6461,32.2049,88.920,-49.5626,32.1837,88.970,0.0834,-0.0212,0.050
4787.611,11033.700,-49.6465,32.4670,88.963,-49.6093,32.4108,88.928,0.0372,-0.0563,-0.035
4790.380,11034.700,-49.6436,32.7267,89.118,-49.6094,32.6789,89.159,0.0342,-0.0477,0.041
4793.258,11035.700,-49.6416,32.9788,90.392,-49.6018,32.9859,90.299,0.0398,0.0071,-0.093
4796.139,11036.700,-49.6420,33.2436,90.529,-49.5389,33.2263,90.578,0.1031,-0.0173,0.049
4798.941,11037.700,-49.6446,33.5158,91.537,-49.5115,33.5037,91.693,0.1331,-0.0122,0.156
4801.840,11038.700,-49.6497,33.7752,89.021,-49.5245,33.7367,89.180,0.1252,-0.0386,0.159
4804.737,11039.700,-49.6461,34.0481,88.628,-49.4948,34.0154,88.635,0.1513,-0.0327,0.007
4807.605,11040.700,-49.6431,34.3132,88.537,-49.5295,34.3208,88.340,0.1136,0.0076,-0.197
4810.393,11041.700,-49.6413,34.5760,87.138,-49.6845,34.6145,86.817,-0.0432,0.0385,-0.321
4813.292,11042.700,-49.6246,34.8442,87.343,-49.5265,34.8543,86.864,0.0981,0.0101,-0.478
4816.182,11043.700,-49.6153,35.1126,87.703,-49.5657,35.1350,86.958,0.0496,0.0224,-0.744
4818.973,11044.700,-49.6060,35.3820,87.519,-49.4865,35.3555,86.890,0.1195,-0.0264,-0.628
4821.814,11045.700,-49.5990,35.6240,87.110,-49.4259,35.6038,86.456,0.1731,-0.0202,-0.654
4824.635,11046.700,-49.5874,35.8816,86.695,-49.6923,35.8816,85.736,-0.1049,0.0000,-0.958
4827.513,11047.700,-49.5731,36.1396,86.591,-49.7335,36.1558,85.599,-0.1604,0.0162,-0.991
4830.429,11048.700,-49.5504,36.3883,86.101,-49.6380,36.4082,84.886,-0.0876,0.0198,-1.215
4833.241,11049.700,-49.5325,36.6582,86.545,-49.5570,36.6916,85.067,-0.0244,0.0334,-1.478
4836.182,11050.700,-49.5172,36.9265,88.747,-49.6775,36.9119,87.087,-0.1603,-0.0146,-1.660
4839.092,11051.700,-49.5148,37.1898,89.993,-49.7176,37.1881,88.046,-0.2028,-0.0017,-1.947
4841.963,11052.700,-49.5132,37.4321,90.219,-49.7505,37.4802,88.404,-0.2374,0.0480,-1.815
4844.843,11053.700,-49.4981,37.6633,91.791,-49.6544,37.7082,89.949,-0.1563,0.0449,-1.843
4847.791,11054.700,-49.5025,37.9117,89.010,-49.5302,37.9928,86.998,-0.0276,0.0811,-2.011
4850.844,11055.700,-49.5005,38.1793,89.587,-49.5450,38.2390,87.432,-0.0445,0.0596,-2.155
4853.903,11056.700,-49.5055,38.4239,88.689,-49.3130,38.4319,86.380,0.1926,0.0080,-2.309
4856.836,11057.700,-49.5165,38.6155,86.410,-49.1921,38.6020,83.960,0.3244,-0.0135,-2.451
4859.792,11058.700,-49.5353,38.7959,83.825,-49.7219,38.8278,81.754,-0.1867,0.0319,-2.071
4862.713,11059.700,-49.4694,38.9316,106.881,-48.9783,38.8763,104.659,0.4911,-0.0553,-2.223
4865.744,11060.700,-49.5279,39.1241,119.202,-49.0587,39.0711,117.088,0.4692,-0.0529,-2.114
4868.641,11061.700,-49.6621,39.3578,120.162,-49.1849,39.3078,118.118,0.4772,-0.0500,-2.044
4871.598,11062.700,-49.7873,39.5778,116.513,-49.3000,39.5366,114.517,0.4873,-0.0412,-1.997
4874.536,11063.700,-49.8757,39.7174,96.122,-50.5240,39.6203,94.154,-0.6483,-0.0971,-1.969
4877.426,11064.700,-49.9245,39.8100,70.207,-50.5040,39.7482,68.108,-0.5795,-0.0618,-2.099
4880.250,11065.700,-49.8619,39.9750,57.739,-50.4101,39.9195,55.680,-0.5482,-0.0554,-2.059
4883.144,11066.700,-49.7596,40.1095,68.105,-49.4347,40.1042,65.506,0.3249,-0.0054,-2.600
4886.016,11067.700,-49.7001,40.2761,85.067,-49.3231,40.2112,82.747,0.3770,-0.0649,-2.320
4888.904,11068.700,-49.6762,40.4641,98.825,-49.3253,40.4073,96.513,0.3509,-0.0568,-2.312
4891.820,11069.700,-49.7192,40.7020,104.337,-49.3695,40.6528,102.109,0.3497,-0.0492,-2.228
4894.702,11070.700,-49.7881,40.9669,104.719,-49.4291,40.9206,102.494,0.3590,-0.0463,-2.225
4897.600,11071.700,-49.8531,41.2190,102.855,-49.4833,41.1842,100.628,0.3698,-0.0349,-2.226
4900.597,11072.700,-49.9058,41.4714,99.442,-49.5226,41.4359,97.285,0.3832,-0.0355,-2.157
4903.517,11073.700,-49.9458,41.7234,95.965,-49.5459,41.6932,93.741,0.3999,-0.0302,-2.224
4906.416,11074.700,-49.9755,41.9784,92.707,-49.5567,41.9524,90.527,0.4187,-0.0260,-2.180
4909.386,11075.700,-49.9872,42.2401,90.684,-49.5536,42.2151,88.482,0.4336,-0.0250,-2.201
4912.372,11076.700,-49.9895,42.4617,90.449,-49.5467,42.4374,88.222,0.4427,-0.0243,-2.227
4915.358,11077.700,-49.9906,42.6400,91.107,-49.5421,42.6163,88.877,0.4485,-0.0236,-2.231
4918.433,11078.700,-49.9933,42.8089,91.963,-49.5402,42.7852,89.742,0.4532,-0.0237,-2.221
4921.354,11079.700,-50.0023,43.0692,92.104,-49.5394,43.0427,89.882,0.4629,-0.0266,-2.223
4924.251,11080.700,-50.0125,43.3485,92.190,-49.5390,43.3223,89.969,0.4735,-0.0261,-2.221
4927.196,11081.700,-50.0230,43.6280,92.213,-49.5389,43.6022,89.992,0.4841,-0.0257,-2.221
4930.098,11082.700,-50.0335,43.9076,92.230,-49.5389,43.8822,90.009,0.4945,-0.0254,-2.221
4933.035,11083.700,-50.0442,44.1873,92.227,-49.5390,44.1622,90.006,0.5053,-0.0251,-2.221
4935.984,11084.700,-50.0549,44.4669,92.218,-49.5390,44.4422,89.997,0.5160,-0.0247,-2.221
4938.896,11085.700,-50.0658,44.7465,92.221,-49.5390,44.7221,90.000,0.5268,-0.0243,-2.221
4941.814,11086.700,-50.0765,45.0262,92.211,-49.5389,45.0021,89.990,0.5376,-0.0241,-2.221
4944.759,11087.700,-50.0875,45.3058,92.219,-49.5389,45.2821,89.998,0.5485,-0.0237,-2.221
4947.752,11088.700,-50.0981,45.5853,92.215,-49.5389,45.5621,89.994,0.5591,-0.0232,-2.221
4950.701,11089.700,-50.1088,45.8648,92.228,-49.5389,45.8421,90.008,0.5699,-0.0228,-2.221
4953.649,11090.700,-50.1195,46.1445,92.226,-49.5390,46.1220,90.005,0.5805,-0.0225,-2.221
4956.599,11091.700,-50.1302,46.4242,92.219,-49.5390,46.4020,89.998,0.5913,-0.0222,-2.221
4959.508,11092.700,-50.1411,46.7039,92.220,-49.5390,46.6820,89.998,0.6022,-0.0219,-2.221
4962.494,11093.700,-50.1519,46.9836,92.209,-49.5389,46.9620,89.988,0.6129,-0.0216,-2.221
4965.524,11094.700,-50.1630,47.2632,92.211,-49.5389,47.2419,89.990,0.6241,-0.0213,-2.221
4968.603,11095.700,-50.1740,47.5427,92.220,-49.5388,47.5219,89.999,0.6352,-0.0209,-2.221
4971.552,11096.700,-50.1848,47.8223,92.219,-49.5388,47.8019,89.998,0.6459,-0.0204,-2.221
4974.449,11097.700,-50.1957,48.1020,92.230,-49.5388,48.0818,90.009,0.6568,-0.0202,-2.221
4977.411,11098.700,-50.2067,48.3818,92.218,-49.5389,48.3618,89.997,0.6678,-0.0199,-2.221
4980.270,11099.700,-50.2178,48.6614,92.216,-49.5388,48.6452,89.995,0.6790,-0.0163,-2.221
4983.172,11100.700,-50.2279,48.9219,92.219,-49.5388,48.9031,89.998,0.6891,-0.0188,-2.221
4986.099,11101.700,-50.2361,49.1288,92.217,-49.5388,49.1108,89.996,0.6973,-0.0180,-2.221
4989.109,11102.700,-50.2431,49.3044,92.214,-49.5388,49.2868,89.993,0.7043,-0.0177,-2.221
4992.155,11103.700,-50.2526,49.4092,86.160,-49.5388,49.3974,84.214,0.7138,-0.0118,-1.946
4995.100,11104.700,-50.2462,49.3936,68.699,-49.5388,49.3974,66.781,0.7075,0.0037,-1.918
4997.974,11105.700,-50.2618,49.3758,52.797,-49.5388,49.3974,50.710,0.7230,0.0216,-2.087
5000.973,11106.700,-50.2748,49.3751,37.176,-49.5388,49.3974,35.054,0.7360,0.0223,-2.122
5003.877,11107.700,-50.2847,49.3755,25.177,-49.5388,49.3974,22.976,0.7459,0.0218,-2.201
5006.772,11108.700,-50.2910,49.3836,13.604,-49.5388,49.3974,11.302,0.7523,0.0138,-2.302
5009.655,11109.700,-49.9914,49.4438,8.885,-49.2250,49.4395,6.654,0.7664,-0.0043,-2.232
5012.541,11110.700,-49.2993,49.5372,5.854,-48.5279,49.5027,3.677,0.7713,-0.0345,-2.178
5015.453,11111.700,-48.6028,49.5987,4.073,-47.8287,49.5347,1.840,0.7741,-0.0640,-2.233
5018.410,11112.700,-47.9048,49.6430,3.125,-47.7451,49.5231,1.118,0.1597,-0.1198,-2.007
5021.248,11113.700,-47.2066,49.6781,2.426,-46.9486,49.5576,1.013,0.2580,-0.1205,-1.413
5024.154,11114.700,-46.5079,49.7048,1.829,-46.3119,49.6811,0.879,0.1960,-0.0237,-0.950
5027.044,11115.700,-45.8084,49.7243,1.301,-45.5643,49.5782,0.666,0.2441,-0.1462,-0.634
5029.864,11116.700,-45.3464,49.7505,-3.512,-45.0446,49.6084,-3.595,0.3018,-0.1421,-0.083
5032.832,11117.700,-45.3380,49.8170,-24.207,-45.0563,49.7208,-23.677,0.2817,-0.0963,0.531
5035.603,11118.700,-45.2427,49.7952,-45.548,-44.9917,49.6972,-44.648,0.2509,-0.0980,0.900
5038.423,11119.700,-45.0908,49.6359,-58.525,-44.9041,49.5262,-57.108,0.1867,-0.1097,1.417
5041.283,11120.700,-44.9926,49.4763,-68.639,-44.7594,49.3877,-67.276,0.2332,-0.0885,1.363
5044.119,11121.700,-44.9232,49.2518,-76.415,-44.6669,49.2189,-75.409,0.2563,-0.0329,1.005
5047.007,11122.700,-44.8723,49.0299,-82.340,-44.7048,48.9682,-81.578,0.1674,-0.0616,0.762
5049.849,11123.700,-44.8312,48.8075,-88.785,-44.6397,48.7746,-88.127,0.1916,-0.0329,0.658
5052.750,11124.700,-44.8247,48.5441,-88.213,-44.6649,48.5252,-87.797,0.1598,-0.0189,0.416
5055.575,11125.700,-44.8174,48.2719,-89.058,-44.6964,48.2174,-88.835,0.1210,-0.0546,0.223
5058.379,11126.700,-44.8105,48.0068,-91.567,-44.6345,47.9648,-91.308,0.1760,-0.0420,0.260
5061.162,11127.700,-44.8132,47.7452,-92.111,-44.6625,47.7139,-91.940,0.1506,-0.0314,0.171
5063.936,11128.700,-44.8223,47.4842,-90.200,-44.6956,47.4604,-90.197,0.1267,-0.0238,0.003
5066.678,11129.700,-44.8198,47.2390,-88.456,-44.6759,47.2269,-88.427,0.1439,-0.0121,0.029
5069.431,11130.700,-44.8104,46.9781,-89.554,-44.6753,46.9692,-89.498,0.1352,-0.0089,0.057
5072.255,11131.700,-44.8082,46.7374,-87.669,-44.6349,46.6936,-87.532,0.1733,-0.0438,0.136
5074.967,11132.700,-44.8014,46.5430,-91.101,-44.6538,46.5270,-90.789,0.1476,-0.0160,0.312
5077.728,11133.700,-44.8000,46.3541,-94.007,-44.6390,46.3489,-93.771,0.1610,-0.0052,0.236
5080.573,11134.700,-44.8097,46.1977,-95.077,-44.6991,46.1586,-94.756,0.1105,-0.0390,0.321
5083.376,11135.700,-44.8336,45.9432,-92.481,-44.6910,45.9278,-92.545,0.1425,-0.0154,-0.065
5086.162,11136.700,-44.8463,45.7013,-88.709,-44.6987,45.6874,-88.787,0.1476,-0.0138,-0.078
5088.965,11137.700,-44.8383,45.4301,-88.387,-44.6585,45.4266,-88.359,0.1797,-0.0035,0.029
5091.722,11138.700,-44.8303,45.1619,-89.035,-44.6564,45.1596,-88.881,0.1739,-0.0023,0.154
5094.536,11139.700,-44.8252,44.8926,-90.220,-44.6569,44.8993,-90.056,0.1683,0.0067,0.164
5097.299,11140.700,-44.8256,44.6217,-90.887,-44.6845,44.6369,-90.819,0.1411,0.0152,0.068
5100.030,11141.700,-44.8310,44.3546,-90.007,-44.6725,44.3589,-89.973,0.1585,0.0043,0.033
5102.815,11142.700,-44.8316,44.0786,-89.728,-44.7019,44.0899,-89.767,0.1296,0.0113,-0.039
5105.564,11143.700,-44.8287,43.8077,-89.016,-44.6190,43.8064,-89.094,0.2098,-0.0013,-0.078
5108.310,11144.700,-44.8269,43.5369,-90.716,-44.6950,43.5287,-90.675,0.1319,-0.0082,0.041
5111.129,11145.700,-44.8293,43.2752,-92.473,-44.6810,43.2825,-92.479,0.1483,0.0073,-0.006
5113.853,11146.700,-44.8395,43.0102,-90.064,-44.7182,43.0197,-90.138,0.1213,0.0096,-0.074
5116.709,11147.700,-44.8389,42.7372,-88.409,-44.6862,42.7401,-88.476,0.1527,0.0029,-0.067
5119.441,11148.700,-44.8312,42.4639,-88.531,-44.6815,42.4585,-88.480,0.1497,-0.0055,0.051
5122.179,11149.700,-44.8257,42.1907,-88.592,-44.7669,42.1568,-88.362,0.0588,-0.0339,0.230
5125.054,11150.700,-44.8184,41.9189,-88.199,-44.6766,41.8861,-88.087,0.1417,-0.0327,0.112
5127.881,11151.700,-44.8095,41.6432,-87.943,-44.6997,41.6452,-87.717,0.1097,0.0020,0.226
5130.741,11152.700,-44.7967,41.3718,-89.057,-44.5909,41.3708,-88.765,0.2058,-0.0009,0.292
5133.656,11153.700,-44.7971,41.1065,-90.385,-44.6498,41.0909,-90.113,0.1473,-0.0156,0.272
5136.416,11154.700,-44.7986,40.8335,-90.563,-44.6468,40.8083,-90.375,0.1518,-0.0252,0.188
5139.191,11155.700,-44.8008,40.5595,-91.701,-44.6264,40.5415,-91.495,0.1744,-0.0180,0.206
5141.981,11156.700,-44.8068,40.2837,-93.421,-44.5313,40.2898,-93.401,0.2755,0.0062,0.021
5144.812,11157.700,-44.8263,40.0312,-93.948,-44.6294,40.0018,-94.107,0.1968,-0.0294,-0.158
5147.784,11158.700,-44.8458,39.7667,-91.796,-44.7111,39.7564,-92.115,0.1348,-0.0103,-0.319
5150.820,11159.700,-44.8535,39.5128,-88.786,-44.7235,39.5017,-89.129,0.1300,-0.0112,-0.343
5153.744,11160.700,-44.8486,39.2494,-89.882,-44.6705,39.2368,-90.235,0.1781,-0.0127,-0.354
5156.590,11161.700,-44.8472,38.9775,-90.338,-44.6547,38.9479,-90.486,0.1924,-0.0296,-0.147
5159.495,11162.700,-44.8480,38.7120,-91.846,-44.6877,38.6904,-91.922,0.1603,-0.0216,-0.077
5162.361,11163.700,-44.8593,38.4535,-89.780,-44.7404,38.4374,-89.985,0.1190,-0.0162,-0.205
5165.236,11164.700,-44.8572,38.1888,-88.679,-44.6774,38.1788,-88.789,0.1798,-0.0100,-0.109
5168.142,11165.700,-44.8490,37.9197,-88.034,-44.6777,37.8969,-88.034,0.1713,-0.0228,0.000
5171.206,11166.700,-44.8388,37.6464,-88.143,-44.6980,37.5794,-88.085,0.1408,-0.0669,0.058
5174.223,11167.700,-44.8293,37.3731,-87.835,-44.7171,37.3345,-87.637,0.1122,-0.0385,0.198
5177.134,11168.700,-44.8167,37.1078,-89.791,-44.6053,37.0656,-89.563,0.2114,-0.0422,0.227
5180.009,11169.700,-44.8192,36.8371,-89.569,-44.6942,36.8047,-89.317,0.1250,-0.0324,0.252
5182.886,11170.700,-44.8165,36.5672,-90.508,-44.6813,36.5312,-90.290,0.1352,-0.0359,0.218
5185.788,11171.700,-44.8165,36.2964,-91.473,-44.6206,36.2508,-91.249,0.1959,-0.0456,0.225
5188.616,11172.700,-44.8238,36.0217,-92.449,-44.6203,36.0022,-92.324,0.2035,-0.0195,0.124
5191.459,11173.700,-44.8345,35.7544,-94.406,-44.6393,35.7173,-94.307,0.1952,-0.0371,0.099
5194.306,11174.700,-44.8565,35.4869,-94.264,-44.6448,35.4675,-94.417,0.2116,-0.0194,-0.154
5197.223,11175.700,-44.8755,35.2189,-91.847,-44.7482,35.1902,-92.060,0.1273,-0.0287,-0.214
5200.251,11176.700,-44.8820,34.9610,-89.208,-44.6934,34.9506,-89.431,0.1886,-0.0103,-0.223
5203.186,11177.700,-44.8771,34.6851,-88.875,-44.6532,34.6517,-89.064,0.2238,-0.0334,-0.189
5206.070,11178.700,-44.8732,34.4139,-90.235,-44.6216,34.3924,-90.429,0.2516,-0.0215,-0.195
5208.907,11179.700,-44.8744,34.1399,-91.684,-44.6531,34.1467,-91.836,0.2213,0.0068,-0.152
5211.739,11180.700,-44.8820,33.8665,-90.910,-44.7001,33.8559,-91.139,0.1819,-0.0106,-0.229
5214.578,11181.700,-44.8836,33.6178,-87.138,-44.7130,33.5913,-87.349,0.1707,-0.0265,-0.211
5217.422,11182.700,-44.8712,33.3494,-88.903,-44.6670,33.3167,-89.046,0.2042,-0.0327,-0.143
5220.363,11183.700,-44.8669,33.0797,-88.274,-44.7190,33.0477,-88.351,0.1479,-0.0320,-0.076
5223.239,11184.700,-44.8564,32.8170,-89.609,-44.5944,32.7865,-89.671,0.2620,-0.0305,-0.062
5226.107,11185.700,-44.8562,32.5560,-90.422,-44.6772,32.5268,-90.418,0.1790,-0.0292,0.005
5228.988,11186.700,-44.8580,32.2862,-89.875,-44.6909,32.2477,-90.067,0.1671,-0.0385,-0.192
5231.852,11187.700,-44.8567,32.0189,-90.157,-44.6334,31.9786,-90.387,0.2233,-0.0403,-0.230
5234.667,11188.700,-44.8596,31.7473,-90.812,-44.6596,31.7127,-90.963,0.1999,-0.0346,-0.152
5237.474,11189.700,-44.8628,31.4719,-91.245,-44.5892,31.4454,-91.396,0.2737,-0.0265,-0.151
5240.411,11190.700,-44.8713,31.2007,-92.519,-44.6733,31.1653,-92.707,0.1980,-0.0354,-0.188
5243.250,11191.700,-44.8819,30.9318,-91.048,-44.6633,30.8884,-91.402,0.2186,-0.0434,-0.355
5246.094,11192.700,-44.8869,30.6590,-89.193,-44.6836,30.6257,-89.545,0.2032,-0.0334,-0.352
5248.961,11193.700,-44.8844,30.3895,-89.354,-44.7015,30.3282,-89.576,0.1829,-0.0613,-0.222
5251.847,11194.700,-44.8805,30.1215,-90.072,-44.5985,30.0645,-90.310,0.2820,-0.0571,-0.238
5254.717,11195.700,-44.8830,29.8504,-90.641,-44.6634,29.8054,-90.860,0.2196,-0.0450,-0.219
5257.542,11196.700,-44.8838,29.5868,-88.665,-44.7659,29.5572,-88.875,0.1179,-0.0296,-0.210
5260.312,11197.700,-44.8750,29.3249,-87.091,-44.6754,29.3106,-87.294,0.1995,-0.0144,-0.203
5263.044,11198.700,-44.8649,29.0587,-87.010,-44.7349,29.0337,-87.211,0.1301,-0.0249,-0.201
5265.912,11199.700,-44.8517,28.7922,-87.491,-44.6662,28.7656,-87.581,0.1855,-0.0266,-0.091
5268.684,11200.700,-44.8405,28.5225,-88.397,-44.6609,28.4854,-88.443,0.1796,-0.0371,-0.047
5271.418,11201.700,-44.8322,28.2496,-90.371,-44.6594,28.2210,-90.333,0.1728,-0.0286,0.038
5274.223,11202.700,-44.8337,27.9808,-92.493,-44.5941,27.9369,-92.550,0.2396,-0.0439,-0.056
5277.059,11203.700,-44.8457,27.7085,-93.530,-44.5992,27.6666,-93.738,0.2465,-0.0419,-0.209
5279.853,11204.700,-44.8638,27.4347,-94.156,-44.6181,27.3860,-94.515,0.2457,-0.0487,-0.359
5282.674,11205.700,-44.8844,27.1638,-94.339,-44.6875,27.1157,-94.798,0.1969,-0.0481,-0.459
5285.592,11206.700,-44.9025,26.9069,-91.623,-44.7050,26.8602,-92.232,0.1975,-0.0467,-0.608
5288.298,11207.700,-44.9095,26.6351,-90.159,-44.6539,26.6066,-90.786,0.2556,-0.0285,-0.627
5291.054,11208.700,-44.9117,26.3815,-86.993,-44.7483,26.3630,-87.481,0.1634,-0.0185,-0.488
5293.726,11209.700,-44.8962,26.1139,-87.464,-44.6797,26.1119,-87.747,0.2165,-0.0019,-0.283
5296.486,11210.700,-44.8839,25.8505,-86.349,-44.7038,25.8378,-86.653,0.1801,-0.0127,-0.304
5299.195,11211.700,-44.8666,25.5759,-86.477,-44.7445,25.5372,-86.572,0.1221,-0.0387,-0.095
5301.908,11212.700,-44.8498,25.3061,-85.201,-44.7263,25.2883,-85.185,0.1235,-0.0178,0.016
5304.587,11213.700,-44.8250,25.0389,-87.188,-44.6549,25.0324,-87.002,0.1701,-0.0066,0.186
5307.457,11214.700,-44.8037,24.4743,-89.407,-44.6614,24.5169,-89.088,0.1424,0.0425,0.319
5310.264,11215.700,-44.8020,23.8117,-91.521,-44.6030,23.9225,-91.104,0.1991,0.1109,0.417
5312.983,11216.700,-44.8290,23.1412,-92.030,-44.6773,23.1574,-91.947,0.1517,0.0161,0.083
5315.757,11217.700,-44.8388,22.4780,-89.941,-44.6966,22.4655,-89.965,0.1422,-0.0125,-0.025
5318.488,11218.700,-44.8379,21.7939,-89.549,-44.7157,21.7991,-89.540,0.1223,0.0053,0.009
