# scout01 통로 7 구동감시 오탐 정지 — 추정 점프 순간 전후 90/60초 (10 Hz)
# t_wall_s 는 참값 기록 시작 기준. gt=gz 참값, est=map→base_link TF.
t_wall_s,t_sim_s,gt_x,gt_y,gt_yaw_deg,est_x,est_y,est_yaw_deg,err_x,err_y,err_yaw_deg
10068.057,12902.200,-30.0850,47.3457,84.079,-29.5521,45.7332,86.634,0.5330,-1.6126,2.554
10068.361,12902.300,-30.0850,47.3457,84.079,-29.5521,45.7332,86.634,0.5330,-1.6126,2.554
10068.638,12902.400,-30.0850,47.3457,84.079,-29.5514,45.7320,86.608,0.5336,-1.6137,2.529
10068.942,12902.500,-30.0850,47.3457,84.079,-29.5514,45.7320,86.608,0.5336,-1.6137,2.529
10069.207,12902.600,-30.0850,47.3457,84.079,-29.5512,45.7332,86.592,0.5338,-1.6126,2.512
10069.533,12902.700,-30.0850,47.3457,84.079,-29.5512,45.7332,86.592,0.5338,-1.6126,2.512
10069.816,12902.800,-30.0850,47.3457,84.079,-29.5457,45.7320,86.584,0.5393,-1.6138,2.504
10070.106,12902.900,-30.0850,47.3457,84.079,-29.5457,45.7320,86.584,0.5393,-1.6138,2.504
10070.387,12903.000,-30.0850,47.3457,84.079,-29.5529,45.7355,86.567,0.5321,-1.6102,2.487
10070.671,12903.100,-30.0850,47.3457,84.079,-29.5529,45.7355,86.567,0.5321,-1.6102,2.487
10070.935,12903.200,-30.0850,47.3457,84.079,-29.5171,45.7383,86.625,0.5679,-1.6074,2.546
10071.213,12903.300,-30.0850,47.3457,84.079,-29.5171,45.7383,86.625,0.5679,-1.6074,2.546
10071.510,12903.400,-30.0850,47.3457,84.079,-29.5495,45.7349,86.608,0.5355,-1.6108,2.529
10071.776,12903.500,-30.0850,47.3457,84.079,-29.5495,45.7349,86.608,0.5355,-1.6108,2.529
10072.074,12903.600,-30.0850,47.3457,84.079,-29.5401,45.7379,86.600,0.5449,-1.6079,2.520
10072.357,12903.700,-30.0850,47.3457,84.079,-29.5401,45.7379,86.600,0.5449,-1.6079,2.520
10072.633,12903.800,-30.0850,47.3457,84.079,-29.5484,45.7364,86.592,0.5366,-1.6093,2.512
10072.922,12903.900,-30.0850,47.3457,84.079,-29.5484,45.7364,86.592,0.5366,-1.6093,2.512
10073.185,12904.000,-30.0850,47.3457,84.079,-29.5276,45.7328,86.634,0.5574,-1.6130,2.554
10073.465,12904.100,-30.0850,47.3457,84.079,-29.5276,45.7328,86.634,0.5574,-1.6130,2.554
10073.756,12904.200,-30.0850,47.3457,84.079,-29.5217,45.7317,86.675,0.5633,-1.6140,2.595
10074.035,12904.300,-30.0850,47.3457,84.079,-29.5217,45.7317,86.675,0.5633,-1.6140,2.595
10074.308,12904.400,-30.0850,47.3457,84.079,-29.5219,45.7323,86.709,0.5632,-1.6134,2.629
10074.603,12904.500,-30.0850,47.3457,84.079,-29.5219,45.7323,86.709,0.5632,-1.6134,2.629
10074.881,12904.600,-30.0850,47.3457,84.079,-29.5074,45.7327,86.750,0.5776,-1.6130,2.671
10075.170,12904.700,-30.0850,47.3457,84.079,-29.5074,45.7327,86.750,0.5776,-1.6130,2.671
10075.452,12904.800,-30.0850,47.3457,84.079,-29.5232,45.7323,86.767,0.5618,-1.6135,2.687
10075.737,12904.900,-30.0850,47.3457,84.079,-29.5232,45.7323,86.767,0.5618,-1.6135,2.687
